Id	Name	Type	Aliases
29763	PACSIN3	GENE	
27101	CACYBP	GENE	hsa:27101,calcyclin binding protein,ENSG00000116161
hsa-miR-558	hsa-miR-558	MIRNA	
hsa-miR-559	hsa-miR-559	MIRNA	
27115	PDE7B	GENE	hsa:27115,phosphodiesterase 7B,ENSG00000171408
hsa-miR-543	hsa-miR-543	MIRNA	
27113	BBC3	GENE	hsa:27113,BCL2 binding component 3,ENSG00000105327
29775	CARD10	GENE	hsa:29775,caspase recruitment domain family member 10,ENSG00000100065
hsa-miR-483-5p	hsa-miR-483-5p	MIRNA	
hsa-miR-577	hsa-miR-577	MIRNA	
hsa-miR-572	hsa-miR-572	MIRNA	
hsa-miR-573	hsa-miR-573	MIRNA	
hsa-miR-3686	hsa-miR-3686	MIRNA	
125958	OR7D4	GENE	hsa:125958,olfactory receptor family 7 subfamily D member 4,ENSG00000174667
377841	ENTPD8	GENE	hsa:377841,ectonucleoside triphosphate diphosphohydrolase 8,ENSG00000188833
hsa-miR-566	hsa-miR-566	MIRNA	
hsa-miR-562	hsa-miR-562	MIRNA	
hsa-miR-569	hsa-miR-569	MIRNA	
hsa-miR-567	hsa-miR-567	MIRNA	
hsa-miR-568	hsa-miR-568	MIRNA	
hsa-miR-599	hsa-miR-599	MIRNA	
hsa-miR-596	hsa-miR-596	MIRNA	
124602	KIF19	GENE	
hsa-miR-595	hsa-miR-595	MIRNA	
hsa-miR-592	hsa-miR-592	MIRNA	
hsa-miR-591	hsa-miR-591	MIRNA	
hsa-miR-587	hsa-miR-587	MIRNA	
hsa-miR-581	hsa-miR-581	MIRNA	
158326	FREM1	GENE	hsa:158326,FRAS1 related extracellular matrix 1,ENSG00000164946
hsa-miR-137	hsa-miR-137	MIRNA	
hsa-miR-205-3p	hsa-miR-205-3p	MIRNA	
90550	MCU	GENE	
64284	RAB17	GENE	
123688	HYKK	GENE	hsa:123688,hydroxylysine kinase,ENSG00000188266
800	CALD1	GENE	hsa:800,caldesmon 1,ENSG00000122786
801	CALM1	GENE	hsa:801,calmodulin 1,ENSG00000198668
341568	OR8S1	GENE	hsa:341568,olfactory receptor family 8 subfamily S member 1,ENSG00000284723
805	CALM2	GENE	hsa:805,calmodulin 2,ENSG00000143933
hsa-miR-20a-3p	hsa-miR-20a-3p	MIRNA	
64283	ARHGEF28	GENE	hsa:64283,Rho guanine nucleotide exchange factor 28,ENSG00000214944
808	CALM3	GENE	hsa:808,calmodulin 3,ENSG00000160014
90589	ZNF625	GENE	
378884	NHLRC1	GENE	
389541	LAMTOR4	GENE	hsa:389541,late endosomal/lysosomal adaptor, MAPK and MTOR activator 4,ENSG00000188186
147694	ZNF548	GENE	hsa:147694,zinc finger protein 548,ENSG00000188785
147686	ZNF418	GENE	hsa:147686,zinc finger protein 418,ENSG00000196724
147687	ZNF417	GENE	hsa:147687,zinc finger protein 417,ENSG00000173480
810	CALML3	GENE	hsa:810,calmodulin like 3,ENSG00000178363
hsa-miR-217-5p	hsa-miR-217-5p	MIRNA	
811	CALR	GENE	hsa:811,calreticulin,ENSG00000179218
813	CALU	GENE	
814	CAMK4	GENE	hsa:814,calcium/calmodulin dependent protein kinase IV,ENSG00000152495
815	CAMK2A	GENE	hsa:815,calcium/calmodulin dependent protein kinase II alpha,ENSG00000070808
816	CAMK2B	GENE	hsa:816,calcium/calmodulin dependent protein kinase II beta,ENSG00000058404
817	CAMK2D	GENE	hsa:817,calcium/calmodulin dependent protein kinase II delta,ENSG00000145349
818	CAMK2G	GENE	hsa:818,calcium/calmodulin dependent protein kinase II gamma,ENSG00000148660
819	CAMLG	GENE	
90576	ZNF799	GENE	hsa:90576,zinc finger protein 799,ENSG00000196466
hsa-miR-410-5p	hsa-miR-410-5p	MIRNA	
124997	WDR81	GENE	
124995	MRPL10	GENE	
820	CAMP	GENE	hsa:820,cathelicidin antimicrobial peptide,ENSG00000164047
821	CANX	GENE	hsa:821,calnexin,ENSG00000127022,ENSG00000283777
hsa-miR-20a-5p	hsa-miR-20a-5p	MIRNA	
823	CAPN1	GENE	hsa:823,calpain 1,ENSG00000014216
824	CAPN2	GENE	hsa:824,calpain 2,ENSG00000162909
825	CAPN3	GENE	
826	CAPNS1	GENE	hsa:826,calpain small subunit 1,ENSG00000126247
133060	OTOP1	GENE	
827	CAPN6	GENE	
829	CAPZA1	GENE	
339221	ENPP7	GENE	hsa:339221,ectonucleotide pyrophosphatase/phosphodiesterase 7,ENSG00000182156
hsa-miR-184	hsa-miR-184	MIRNA	
340205	TREML1	GENE	
27284	SULT1B1	GENE	
27289	RND1	GENE	hsa:27289,Rho family GTPase 1,ENSG00000172602
830	CAPZA2	GENE	
27287	VENTX	GENE	
832	CAPZB	GENE	
833	CARS1	GENE	hsa:833,cysteinyl-tRNA synthetase 1,ENSG00000110619,ENSG00000278191
834	CASP1	GENE	hsa:834,caspase 1,ENSG00000137752
835	CASP2	GENE	hsa:835,caspase 2,ENSG00000106144
836	CASP3	GENE	hsa:836,caspase 3,ENSG00000164305
837	CASP4	GENE	hsa:837,caspase 4,ENSG00000196954
838	CASP5	GENE	hsa:838,caspase 5,ENSG00000137757
839	CASP6	GENE	hsa:839,caspase 6,ENSG00000138794
90594	ZNF439	GENE	hsa:90594,zinc finger protein 439,ENSG00000171291
hsa-miR-410-3p	hsa-miR-410-3p	MIRNA	
90592	ZNF700	GENE	hsa:90592,zinc finger protein 700,ENSG00000196757
27297	CRCP	GENE	
27294	DHDH	GENE	hsa:27294,dihydrodiol dehydrogenase,ENSG00000104808
7809	BSND	GENE	
840	CASP7	GENE	hsa:840,caspase 7,ENSG00000165806
841	CASP8	GENE	hsa:841,caspase 8,ENSG00000064012
842	CASP9	GENE	hsa:842,caspase 9,ENSG00000132906
843	CASP10	GENE	hsa:843,caspase 10,ENSG00000003400
hsa-miR-483-3p	hsa-miR-483-3p	MIRNA	
844	CASQ1	GENE	hsa:844,calsequestrin 1,ENSG00000143318
136991	ASZ1	GENE	
845	CASQ2	GENE	hsa:845,calsequestrin 2,ENSG00000118729
hsa-miR-409-5p	hsa-miR-409-5p	MIRNA	
846	CASR	GENE	hsa:846,calcium sensing receptor,ENSG00000036828
847	CAT	GENE	hsa:847,catalase,ENSG00000121691
27292	DIMT1	GENE	
7804	LRP8	GENE	
376267	RAB15	GENE	
390538	OR4M2	GENE	hsa:390538,olfactory receptor family 4 subfamily M member 2,ENSG00000274102,ENSG00000288194
7818	DAP3	GENE	
hsa-miR-198	hsa-miR-198	MIRNA	
857	CAV1	GENE	hsa:857,caveolin 1,ENSG00000105974
858	CAV2	GENE	hsa:858,caveolin 2,ENSG00000105971
859	CAV3	GENE	hsa:859,caveolin 3,ENSG00000182533
6500	SKP1	GENE	hsa:6500,S-phase kinase associated protein 1,ENSG00000113558
hsa-miR-205-5p	hsa-miR-205-5p	MIRNA	
146330	FBXL16	GENE	
147657	ZNF480	GENE	hsa:147657,zinc finger protein 480,ENSG00000198464
860	RUNX2	GENE	hsa:860,RUNX family transcription factor 2,ENSG00000124813
861	RUNX1	GENE	hsa:861,RUNX family transcription factor 1,ENSG00000159216
864	RUNX3	GENE	hsa:864,RUNX family transcription factor 3,ENSG00000020633
865	CBFB	GENE	
hsa-miR-409-3p	hsa-miR-409-3p	MIRNA	
866	SERPINA6	GENE	
867	CBL	GENE	hsa:867,Cbl proto-oncogene,ENSG00000110395
868	CBLB	GENE	hsa:868,Cbl proto-oncogene B,ENSG00000114423
134353	LSM11	GENE	
219402	MTIF3	GENE	
7840	ALMS1	GENE	
6511	SLC1A6	GENE	hsa:6511,solute carrier family 1 member 6,ENSG00000105143
7841	MOGS	GENE	hsa:7841,mannosyl-oligosaccharide glucosidase,ENSG00000115275
390594	KBTBD13	GENE	
6510	SLC1A5	GENE	hsa:6510,solute carrier family 1 member 5,ENSG00000105281
6509	SLC1A4	GENE	
871	SERPINH1	GENE	
873	CBR1	GENE	hsa:873,carbonyl reductase 1,ENSG00000159228
874	CBR3	GENE	hsa:874,carbonyl reductase 3,ENSG00000159231
54874	FNBP1L	GENE	hsa:54874,formin binding protein 1 like,ENSG00000137942
875	CBS	GENE	hsa:875,cystathionine beta-synthase,ENSG00000160200
54872	PIGG	GENE	hsa:54872,phosphatidylinositol glycan anchor biosynthesis class G,ENSG00000174227
6502	SKP2	GENE	hsa:6502,S-phase kinase associated protein 2,ENSG00000145604
7832	BTG2	GENE	hsa:7832,BTG anti-proliferation factor 2,ENSG00000159388
54876	DCAF16	GENE	
91801	ALKBH8	GENE	
6503	SLA	GENE	
6506	SLC1A2	GENE	hsa:6506,solute carrier family 1 member 2,ENSG00000110436
7837	PXDN	GENE	
6505	SLC1A1	GENE	
91807	MYLK3	GENE	hsa:91807,myosin light chain kinase 3,ENSG00000140795
6508	SLC4A3	GENE	
6507	SLC1A3	GENE	
6520	SLC3A2	GENE	hsa:6520,solute carrier family 3 member 2,ENSG00000168003
7850	IL1R2	GENE	hsa:7850,interleukin 1 receptor type 2,ENSG00000115590
6522	SLC4A2	GENE	
7852	CXCR4	GENE	hsa:7852,C-X-C motif chemokine receptor 4,ENSG00000121966
6521	SLC4A1	GENE	
102724428	LOC102724428	GENE	hsa:102724428,salt inducible kinase 1B (putative),ENSG00000275993
64208	POPDC3	GENE	hsa:64208,popeye domain containing 3,ENSG00000132429
54881	TEX10	GENE	
883	KYAT1	GENE	hsa:883,kynurenine aminotransferase 1,ENSG00000171097,ENSG00000286112
54886	PLPPR1	GENE	
885	CCK	GENE	hsa:885,cholecystokinin,ENSG00000187094
54885	TBC1D8B	GENE	
886	CCKAR	GENE	hsa:886,cholecystokinin A receptor,ENSG00000163394
54884	RETSAT	GENE	hsa:54884,retinol saturase,ENSG00000042445
54883	CWC25	GENE	
887	CCKBR	GENE	hsa:887,cholecystokinin B receptor,ENSG00000110148
6513	SLC2A1	GENE	hsa:6513,solute carrier family 2 member 1,ENSG00000117394
7844	RNF103	GENE	
6512	SLC1A7	GENE	
889	KRIT1	GENE	hsa:889,KRIT1 ankyrin repeat containing,ENSG00000001631
7846	TUBA1A	GENE	hsa:7846,tubulin alpha 1a,ENSG00000167552
54888	NSUN2	GENE	
6515	SLC2A3	GENE	
6514	SLC2A2	GENE	hsa:6514,solute carrier family 2 member 2,ENSG00000163581
6517	SLC2A4	GENE	hsa:6517,solute carrier family 2 member 4,ENSG00000181856,ENSG00000288174
6519	SLC3A1	GENE	
6518	SLC2A5	GENE	hsa:6518,solute carrier family 2 member 5,ENSG00000142583
7849	PAX8	GENE	hsa:7849,paired box 8,ENSG00000125618
64210	MMS19	GENE	
6531	SLC6A3	GENE	hsa:6531,solute carrier family 6 member 3,ENSG00000142319,ENSG00000276996
7862	BRPF1	GENE	
6530	SLC6A2	GENE	
5201	PFDN1	GENE	
6533	SLC6A6	GENE	
5202	PFDN2	GENE	
6532	SLC6A4	GENE	
64216	TFB2M	GENE	
64218	SEMA4A	GENE	hsa:64218,semaphorin 4A,ENSG00000196189
64219	PJA1	GENE	
890	CCNA2	GENE	hsa:890,cyclin A2,ENSG00000145386
891	CCNB1	GENE	hsa:891,cyclin B1,ENSG00000134057
54893	MTMR10	GENE	
892	CCNC	GENE	
54892	NCAPG2	GENE	
54891	INO80D	GENE	
894	CCND2	GENE	hsa:894,cyclin D2,ENSG00000118971
54890	ALKBH5	GENE	
896	CCND3	GENE	hsa:896,cyclin D3,ENSG00000112576
54896	SLC66A1	GENE	
898	CCNE1	GENE	hsa:898,cyclin E1,ENSG00000105173
54894	RNF43	GENE	hsa:54894,ring finger protein 43,ENSG00000108375,ENSG00000285897
899	CCNF	GENE	
7855	FZD5	GENE	hsa:7855,frizzled class receptor 5,ENSG00000163251
6524	SLC5A2	GENE	
6523	SLC5A1	GENE	
7857	SCG2	GENE	
171392	ZNF675	GENE	hsa:171392,zinc finger protein 675,ENSG00000197372
54898	ELOVL2	GENE	hsa:54898,ELOVL fatty acid elongase 2,ENSG00000197977
6528	SLC5A5	GENE	
392255	GDF6	GENE	hsa:392255,growth differentiation factor 6,ENSG00000156466
6527	SLC5A4	GENE	
6529	SLC6A1	GENE	
219417	OR8U1	GENE	hsa:219417,olfactory receptor family 8 subfamily U member 1,ENSG00000172199
219438	OR5D18	GENE	hsa:219438,olfactory receptor family 5 subfamily D member 18,ENSG00000186119
219437	OR5L1	GENE	hsa:219437,olfactory receptor family 5 subfamily L member 1,ENSG00000279395
64221	ROBO3	GENE	hsa:64221,roundabout guidance receptor 3,ENSG00000154134
6540	SLC6A13	GENE	
219436	OR5D14	GENE	hsa:219436,olfactory receptor family 5 subfamily D member 14,ENSG00000186113
64220	STRA6	GENE	
5210	PFKFB4	GENE	hsa:5210,6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4,ENSG00000114268
64223	MLST8	GENE	hsa:64223,MTOR associated protein, LST8 homolog,ENSG00000167965
6542	SLC7A2	GENE	
5211	PFKL	GENE	hsa:5211,phosphofructokinase, liver type,ENSG00000141959
6541	SLC7A1	GENE	hsa:6541,solute carrier family 7 member 1,ENSG00000139514
219432	OR4C6	GENE	hsa:219432,olfactory receptor family 4 subfamily C member 6,ENSG00000181903
5213	PFKM	GENE	hsa:5213,phosphofructokinase, muscle,ENSG00000152556
7874	USP7	GENE	hsa:7874,ubiquitin specific peptidase 7,ENSG00000187555
6543	SLC8A2	GENE	hsa:6543,solute carrier family 8 member A2,ENSG00000118160
219431	OR4S2	GENE	hsa:219431,olfactory receptor family 4 subfamily S member 2,ENSG00000174982
171389	NLRP6	GENE	hsa:171389,NLR family pyrin domain containing 6,ENSG00000174885
5203	PFDN4	GENE	
6535	SLC6A8	GENE	
5204	PFDN5	GENE	
6534	SLC6A7	GENE	
5205	ATP8B1	GENE	
7867	MAPKAPK3	GENE	hsa:7867,MAPK activated protein kinase 3,ENSG00000114738
6536	SLC6A9	GENE	
5207	PFKFB1	GENE	hsa:5207,6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1,ENSG00000158571
6539	SLC6A12	GENE	
5208	PFKFB2	GENE	hsa:5208,6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2,ENSG00000123836
6538	SLC6A11	GENE	
7869	SEMA3B	GENE	hsa:7869,semaphorin 3B,ENSG00000012171
5209	PFKFB3	GENE	hsa:5209,6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3,ENSG00000170525
219429	OR4C11	GENE	hsa:219429,olfactory receptor family 4 subfamily C member 11,ENSG00000172188
219428	OR4C16	GENE	hsa:219428,olfactory receptor family 4 subfamily C member 16,ENSG00000279514
219447	OR5AS1	GENE	hsa:219447,olfactory receptor family 5 subfamily AS member 1,ENSG00000181785
7881	KCNAB1	GENE	
6550	SLC9A3	GENE	
7884	SLBP	GENE	
6553	SLC9A5	GENE	
5222	PGA5	GENE	hsa:5222,pepsinogen A5,ENSG00000256713
5223	PGAM1	GENE	hsa:5223,phosphoglycerate mutase 1,ENSG00000171314
91851	CHRDL1	GENE	
6555	SLC10A2	GENE	
5224	PGAM2	GENE	hsa:5224,phosphoglycerate mutase 2,ENSG00000164708
6554	SLC10A1	GENE	hsa:6554,solute carrier family 10 member 1,ENSG00000100652
5214	PFKP	GENE	hsa:5214,phosphofructokinase, platelet,ENSG00000067057
6546	SLC8A1	GENE	hsa:6546,solute carrier family 8 member A1,ENSG00000183023
5216	PFN1	GENE	hsa:5216,profilin 1,ENSG00000108518
6548	SLC9A1	GENE	hsa:6548,solute carrier family 9 member A1,ENSG00000090020
7879	RAB7A	GENE	hsa:7879,RAB7A, member RAS oncogene family,ENSG00000075785
5217	PFN2	GENE	hsa:5217,profilin 2,ENSG00000070087
6547	SLC8A3	GENE	hsa:6547,solute carrier family 8 member A3,ENSG00000100678
6549	SLC9A2	GENE	
6560	SLC12A4	GENE	
64241	ABCG8	GENE	
64240	ABCG5	GENE	
5230	PGK1	GENE	hsa:5230,phosphoglycerate kinase 1,ENSG00000102144
6561	SLC13A1	GENE	
5232	PGK2	GENE	hsa:5232,phosphoglycerate kinase 2,ENSG00000170950
6564	SLC15A1	GENE	
6563	SLC14A1	GENE	
6566	SLC16A1	GENE	
219453	OR8K5	GENE	hsa:219453,olfactory receptor family 8 subfamily K member 5,ENSG00000181752
6565	SLC15A2	GENE	
6557	SLC12A1	GENE	
5226	PGD	GENE	hsa:5226,phosphogluconate dehydrogenase,ENSG00000142657
6556	SLC11A1	GENE	
91833	WDR20	GENE	
6559	SLC12A3	GENE	
5228	PGF	GENE	hsa:5228,placental growth factor,ENSG00000119630
6558	SLC12A2	GENE	hsa:6558,solute carrier family 12 member 2,ENSG00000064651
6571	SLC18A2	GENE	hsa:6571,solute carrier family 18 member A2,ENSG00000165646
6570	SLC18A1	GENE	hsa:6570,solute carrier family 18 member A1,ENSG00000036565
5241	PGR	GENE	hsa:5241,progesterone receptor,ENSG00000082175
219469	OR8H1	GENE	hsa:219469,olfactory receptor family 8 subfamily H member 1,ENSG00000181693,ENSG00000262611
6573	SLC19A1	GENE	
6572	SLC18A3	GENE	
91875	TTC5	GENE	
6575	SLC20A2	GENE	
5243	ABCB1	GENE	hsa:5243,ATP binding cassette subfamily B member 1,ENSG00000085563
5244	ABCB4	GENE	hsa:5244,ATP binding cassette subfamily B member 4,ENSG00000005471
6574	SLC20A1	GENE	
5245	PHB1	GENE	
6576	SLC25A1	GENE	
219464	OR5T2	GENE	hsa:219464,olfactory receptor family 5 subfamily T member 2,ENSG00000181718,ENSG00000262851
221785	ZSCAN25	GENE	
245711	SPDYA	GENE	hsa:245711,speedy/RINGO cell cycle regulator family member A,ENSG00000163806
169044	COL22A1	GENE	
5236	PGM1	GENE	hsa:5236,phosphoglucomutase 1,ENSG00000079739
6568	SLC17A1	GENE	
91869	RFT1	GENE	
6567	SLC16A2	GENE	
5238	PGM3	GENE	hsa:5238,phosphoglucomutase 3,ENSG00000013375
6569	SLC34A1	GENE	hsa:6569,solute carrier family 34 member 1,ENSG00000131183
158399	ZNF483	GENE	
91860	CALML4	GENE	hsa:91860,calmodulin like 4,ENSG00000129007
6582	SLC22A2	GENE	hsa:6582,solute carrier family 22 member 2,ENSG00000112499
6581	SLC22A3	GENE	hsa:6581,solute carrier family 22 member 3,ENSG00000146477
6584	SLC22A5	GENE	hsa:6584,solute carrier family 22 member 5,ENSG00000197375
5252	PHF1	GENE	
219479	OR8U3	GENE	hsa:219479,olfactory receptor family 8 subfamily U member 3,ENSG00000279961
5253	PHF2	GENE	
6583	SLC22A4	GENE	hsa:6583,solute carrier family 22 member 4,ENSG00000197208
6586	SLIT3	GENE	
6585	SLIT1	GENE	hsa:6585,slit guidance ligand 1,ENSG00000187122
5255	PHKA1	GENE	hsa:5255,phosphorylase kinase regulatory subunit alpha 1,ENSG00000067177
219477	OR8J1	GENE	hsa:219477,olfactory receptor family 8 subfamily J member 1,ENSG00000172487,ENSG00000262796
5256	PHKA2	GENE	hsa:5256,phosphorylase kinase regulatory subunit alpha 2,ENSG00000044446
6588	SLN	GENE	
91862	MARVELD3	GENE	hsa:91862,MARVEL domain containing 3,ENSG00000140832
5257	PHKB	GENE	hsa:5257,phosphorylase kinase regulatory subunit beta,ENSG00000102893
220441	RNF152	GENE	hsa:220441,ring finger protein 152,ENSG00000176641
219473	OR8K3	GENE	hsa:219473,olfactory receptor family 8 subfamily K member 3 (gene/pseudogene),ENSG00000280314,ENSG00000262755
6580	SLC22A1	GENE	hsa:6580,solute carrier family 22 member 1,ENSG00000175003
64951	MRPS24	GENE	
337876	CHSY3	GENE	hsa:337876,chondroitin sulfate synthase 3,ENSG00000198108
64949	MRPS26	GENE	
51642	MRPL48	GENE	
51645	PPIL1	GENE	
51647	CIAO2B	GENE	
51649	MRPS23	GENE	
64960	MRPS15	GENE	
26687	OR4E1	GENE	hsa:26687,olfactory receptor family 4 subfamily E member 1,ENSG00000276240
64963	MRPS11	GENE	
26686	OR4E2	GENE	hsa:26686,olfactory receptor family 4 subfamily E member 2,ENSG00000221977
26689	OR4D1	GENE	hsa:26689,olfactory receptor family 4 subfamily D member 1,ENSG00000141194
64965	MRPS9	GENE	
64968	MRPS6	GENE	
hsa-miR-125b-2-3p	hsa-miR-125b-2-3p	MIRNA	
64969	MRPS5	GENE	
26683	OR4F3	GENE	hsa:26683,olfactory receptor family 4 subfamily F member 3,ENSG00000230178
51650	MRPS33	GENE	
51652	CHMP3	GENE	hsa:51652,charged multivesicular body protein 3,ENSG00000115561
51651	PTRH2	GENE	
51655	RASD1	GENE	hsa:51655,ras related dexamethasone induced 1,ENSG00000108551
51659	GINS2	GENE	
64975	MRPL41	GENE	
64976	MRPL40	GENE	
26658	OR7C2	GENE	hsa:26658,olfactory receptor family 7 subfamily C member 2,ENSG00000127529
64979	MRPL36	GENE	
64978	MRPL38	GENE	
26659	OR7A5	GENE	hsa:26659,olfactory receptor family 7 subfamily A member 5,ENSG00000188269
51660	MPC1	GENE	
51665	ASB1	GENE	
51667	NUB1	GENE	
51666	ASB4	GENE	
51668	HSPB11	GENE	
64981	MRPL34	GENE	
64983	MRPL32	GENE	
26664	OR7C1	GENE	hsa:26664,olfactory receptor family 7 subfamily C member 1,ENSG00000127530
134829	CLVS2	GENE	
hsa-miR-190a-5p	hsa-miR-190a-5p	MIRNA	
146802	SLC47A2	GENE	
hsa-miR-1207-5p	hsa-miR-1207-5p	MIRNA	
51676	ASB2	GENE	
121512	FGD4	GENE	
51684	SUFU	GENE	hsa:51684,SUFU negative regulator of hedgehog signaling,ENSG00000107882
51686	OAZ3	GENE	
hsa-miR-190a-3p	hsa-miR-190a-3p	MIRNA	
26648	OR7E24	GENE	hsa:26648,olfactory receptor family 7 subfamily E member 24,ENSG00000237521
51690	LSM7	GENE	
122830	NAA30	GENE	
51692	CPSF3	GENE	hsa:51692,cleavage and polyadenylation specific factor 3,ENSG00000119203
51691	LSM8	GENE	
51693	TRAPPC2L	GENE	
51699	VPS29	GENE	
121504	H4-16	GENE	hsa:121504,H4 histone 16,ENSG00000197837
26610	ELP4	GENE	
101060233	OPN1MW3	GENE	
146850	PIK3R6	GENE	hsa:146850,phosphoinositide-3-kinase regulatory subunit 6,ENSG00000276231
494551	WEE2	GENE	hsa:494551,WEE2 oocyte meiosis inhibiting kinase,ENSG00000214102,ENSG00000263042
120227	CYP2R1	GENE	hsa:120227,cytochrome P450 family 2 subfamily R member 1,ENSG00000186104
158835	AWAT2	GENE	hsa:158835,acyl-CoA wax alcohol acyltransferase 2,ENSG00000147160
158833	AWAT1	GENE	
157506	RDH10	GENE	hsa:157506,retinol dehydrogenase 10,ENSG00000121039
122876	GPHB5	GENE	hsa:122876,glycoprotein hormone subunit beta 5,ENSG00000179600
170506	DHX36	GENE	
121536	AEBP2	GENE	
64900	LPIN3	GENE	hsa:64900,lipin 3,ENSG00000132793
64902	AGXT2	GENE	hsa:64902,alanine--glyoxylate aminotransferase 2,ENSG00000113492
51601	LIPT1	GENE	hsa:51601,lipoyltransferase 1,ENSG00000144182
51602	NOP58	GENE	
51605	TRMT6	GENE	
51604	PIGT	GENE	hsa:51604,phosphatidylinositol glycan anchor biosynthesis class T,ENSG00000124155
494513	PJVK	GENE	
51606	ATP6V1H	GENE	hsa:51606,ATPase H+ transporting V1 subunit H,ENSG00000047249
51608	GET4	GENE	
445582	POTEE	GENE	
64924	SLC30A5	GENE	
64926	RASAL3	GENE	hsa:64926,RAS protein activator like 3,ENSG00000105122
51611	DPH5	GENE	
51616	TAF9B	GENE	
133522	PPARGC1B	GENE	hsa:133522,PPARG coactivator 1 beta,ENSG00000155846
51619	UBE2D4	GENE	hsa:51619,ubiquitin conjugating enzyme E2 D4 (putative),ENSG00000078967
4705	NDUFA10	GENE	hsa:4705,NADH:ubiquinone oxidoreductase subunit A10,ENSG00000130414
64928	MRPL14	GENE	
4706	NDUFAB1	GENE	hsa:4706,NADH:ubiquinone oxidoreductase subunit AB1,ENSG00000004779
4707	NDUFB1	GENE	hsa:4707,NADH:ubiquinone oxidoreductase subunit B1,ENSG00000183648
26692	OR2W1	GENE	hsa:26692,olfactory receptor family 2 subfamily W member 1,ENSG00000204704,ENSG00000226463,ENSG00000228652,ENSG00000234101,ENSG00000227639,ENSG00000229328,ENSG00000228977,ENSG00000206525
4708	NDUFB2	GENE	hsa:4708,NADH:ubiquinone oxidoreductase subunit B2,ENSG00000090266
4709	NDUFB3	GENE	hsa:4709,NADH:ubiquinone oxidoreductase subunit B3,ENSG00000119013
26693	OR2V1	GENE	hsa:26693,olfactory receptor family 2 subfamily V member 1,ENSG00000185372
26696	OR2T1	GENE	hsa:26696,olfactory receptor family 2 subfamily T member 1,ENSG00000175143,ENSG00000273508,ENSG00000275244
4700	NDUFA6	GENE	hsa:4700,NADH:ubiquinone oxidoreductase subunit A6,ENSG00000184983,ENSG00000273397,ENSG00000272765,ENSG00000277365,ENSG00000281013
51622	CCZ1	GENE	
4701	NDUFA7	GENE	hsa:4701,NADH:ubiquinone oxidoreductase subunit A7,ENSG00000267855
4702	NDUFA8	GENE	hsa:4702,NADH:ubiquinone oxidoreductase subunit A8,ENSG00000119421
4703	NEB	GENE	
4704	NDUFA9	GENE	hsa:4704,NADH:ubiquinone oxidoreductase subunit A9,ENSG00000139180
51626	DYNC2LI1	GENE	hsa:51626,dynein cytoplasmic 2 light intermediate chain 1,ENSG00000138036
134864	TAAR1	GENE	hsa:134864,trace amine associated receptor 1,ENSG00000146399
134860	TAAR9	GENE	hsa:134860,trace amine associated receptor 9,ENSG00000237110
64946	CENPH	GENE	
4716	NDUFB10	GENE	hsa:4716,NADH:ubiquinone oxidoreductase subunit B10,ENSG00000140990
4717	NDUFC1	GENE	hsa:4717,NADH:ubiquinone oxidoreductase subunit C1,ENSG00000109390
4718	NDUFC2	GENE	hsa:4718,NADH:ubiquinone oxidoreductase subunit C2,ENSG00000151366
4719	NDUFS1	GENE	hsa:4719,NADH:ubiquinone oxidoreductase core subunit S1,ENSG00000023228,ENSG00000283447
4710	NDUFB4	GENE	hsa:4710,NADH:ubiquinone oxidoreductase subunit B4,ENSG00000065518
4711	NDUFB5	GENE	hsa:4711,NADH:ubiquinone oxidoreductase subunit B5,ENSG00000136521
4712	NDUFB6	GENE	hsa:4712,NADH:ubiquinone oxidoreductase subunit B6,ENSG00000165264
4713	NDUFB7	GENE	hsa:4713,NADH:ubiquinone oxidoreductase subunit B7,ENSG00000099795
4714	NDUFB8	GENE	hsa:4714,NADH:ubiquinone oxidoreductase subunit B8,ENSG00000166136
4715	NDUFB9	GENE	hsa:4715,NADH:ubiquinone oxidoreductase subunit B9,ENSG00000147684
51637	RTRAF	GENE	
hsa-miR-509-3-5p	hsa-miR-509-3-5p	MIRNA	
4728	NDUFS8	GENE	hsa:4728,NADH:ubiquinone oxidoreductase core subunit S8,ENSG00000110717
4729	NDUFV2	GENE	hsa:4729,NADH:ubiquinone oxidoreductase core subunit V2,ENSG00000178127
4720	NDUFS2	GENE	hsa:4720,NADH:ubiquinone oxidoreductase core subunit S2,ENSG00000158864
4722	NDUFS3	GENE	hsa:4722,NADH:ubiquinone oxidoreductase core subunit S3,ENSG00000213619,ENSG00000285387
4723	NDUFV1	GENE	hsa:4723,NADH:ubiquinone oxidoreductase core subunit V1,ENSG00000167792
4724	NDUFS4	GENE	hsa:4724,NADH:ubiquinone oxidoreductase subunit S4,ENSG00000164258
4725	NDUFS5	GENE	hsa:4725,NADH:ubiquinone oxidoreductase subunit S5,ENSG00000168653
4726	NDUFS6	GENE	hsa:4726,NADH:ubiquinone oxidoreductase subunit S6,ENSG00000145494
4738	NEDD8	GENE	
3400	ID4	GENE	hsa:3400,inhibitor of DNA binding 4,ENSG00000172201
4731	NDUFV3	GENE	hsa:4731,NADH:ubiquinone oxidoreductase subunit V3,ENSG00000160194
